team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
G2,15033,8899,0,0,2,2,4.75,20.214366666666667,0,578267,1012316,1149861,0,True,1,./games/ESPORTSTMNT04_2674432_cleaned.json
XL,7499,35,1,2,5,0,1.875,38.16856666666666,0,924067,1610479,1859669,-5548.0,False,1,./games/ESPORTSTMNT04_2688106_cleaned.json
BDS,-7499,-35,1,1,1,2,0.5333333333333333,38.16856666666666,1,1224285,1990817,,-2216.0,True,0,./games/ESPORTSTMNT04_2688106_cleaned.json
FNC,11356,2153,0,2,2,2,3.6666666666666665,29.381966666666667,0,769415,1735569,1741733,-163.0,True,1,./games/ESPORTSTMNT05_3241582_cleaned.json
XL,-11356,-2153,0,0,2,0,0.2727272727272727,29.381966666666667,0,957582,1595894,,0,False,0,./games/ESPORTSTMNT05_3241582_cleaned.json
VIT,10864,1749,0,1,4,1,1.3636363636363635,30.91261666666667,0,811485,1657419,1825906,1188.0,True,1,./games/ESPORTSTMNT04_2684543_cleaned.json
SK,-10864,-1749,0,1,0,1,0.7333333333333333,30.91261666666667,0,1062251,,,0,False,0,./games/ESPORTSTMNT04_2684543_cleaned.json
G2,4736,-1725,0,1,3,1,1.380952380952381,34.34838333333333,0,1073398,1571293,2014537,1633.0,False,1,./games/ESPORTSTMNT05_3241458_cleaned.json
BDS,-4736,1725,0,1,2,1,0.7241379310344828,34.34838333333333,1,888054,946351,,-1100.0,True,0,./games/ESPORTSTMNT05_3241458_cleaned.json
TH,6088,-3432,0,2,2,1,1.2,38.65383333333333,0,1451316,2165507,2256596,3107.5,False,1,./games/ESPORTSTMNT06_2823386_cleaned.json
BDS,-6088,3432,0,1,3,1,0.8333333333333334,38.65383333333333,0,753899,1742698,,549.0,True,0,./games/ESPORTSTMNT06_2823386_cleaned.json
XL,9781,-334,0,2,2,1,1.2777777777777777,32.60856666666667,0,958500,1915914,1913916,1351.5,False,1,./games/ESPORTSTMNT06_2823408_cleaned.json
G2,-9781,334,0,0,3,1,0.782608695652174,32.60856666666667,0,1133207,1359104,,0,True,0,./games/ESPORTSTMNT06_2823408_cleaned.json
SK,9994,3074,0,1,3,2,3.3333333333333335,28.211466666666666,0,760239,1616559,1629757,3710.0,True,1,./games/ESPORTSTMNT06_2822080_cleaned.json
XL,-9994,-3074,0,0,1,0,0.3,28.211466666666666,0,1132339,1551098,,0,False,0,./games/ESPORTSTMNT06_2822080_cleaned.json
G2,2031,-2330,0,1,2,2,1.0,28.541983333333334,0,932936,1264255,1689614,48.0,False,1,./games/ESPORTSTMNT04_2675967_cleaned.json
MAD,-2031,2330,0,0,2,0,1.0,28.541983333333334,0,923444,1383577,,0,True,0,./games/ESPORTSTMNT04_2675967_cleaned.json
BDS,12344,2386,0,0,3,1,2.142857142857143,26.3063,0,856088,1307965,1480085,0,True,1,./games/ESPORTSTMNT06_2823044_cleaned.json
TH,-12344,-2386,0,0,0,1,0.4666666666666667,26.3063,0,,,,0,False,0,./games/ESPORTSTMNT06_2823044_cleaned.json
BDS,10782,1821,0,1,3,2,3.75,29.369533333333333,0,1011841,1710919,1722064,6393.0,True,1,./games/ESPORTSTMNT04_2687596_cleaned.json
MAD,-10782,-1821,0,0,1,0,0.26666666666666666,29.369533333333333,0,860032,,,0,False,0,./games/ESPORTSTMNT04_2687596_cleaned.json
FNC,11290,1286,0,1,3,1,3.2,29.6384,0,898322,1441566,1758389,236.0,False,1,./games/ESPORTSTMNT05_3241568_cleaned.json
XL,-11290,-1286,0,1,2,1,0.3125,29.6384,0,1106270,,,0,True,0,./games/ESPORTSTMNT05_3241568_cleaned.json
G2,9915,108,1,1,2,0,2.0,38.510133333333336,0,924199,2153079,2285017,1183.0,True,1,./games/ESPORTSTMNT06_2821382_cleaned.json
XL,-9915,-108,0,1,4,2,0.5,38.510133333333336,0,819436,1868171,1858412,1843.0,False,0,./games/ESPORTSTMNT06_2821382_cleaned.json
SK,11983,493,0,2,3,2,3.3333333333333335,32.586866666666666,0,898786,1742691,1936991,841.0,True,1,./games/ESPORTSTMNT06_2820985_cleaned.json
FNC,-11983,-493,0,0,2,0,0.3,32.586866666666666,0,906217,,,0,False,0,./games/ESPORTSTMNT06_2820985_cleaned.json
XL,9281,-2046,0,1,1,1,1.8333333333333333,27.290483333333334,0,1016963,1445320,1591664,1765.0,False,1,./games/ESPORTSTMNT05_3240562_cleaned.json
FNC,-9281,2046,0,0,2,1,0.5454545454545454,27.290483333333334,1,1278470,,,0,True,0,./games/ESPORTSTMNT05_3240562_cleaned.json
XL,9679,2011,0,1,3,1,2.5,30.121833333333335,0,909992,1565550,1651062,4736.0,False,1,./games/ESPORTSTMNT04_2687063_cleaned.json
TH,-9679,-2011,0,0,2,1,0.4,30.121833333333335,0,925796,,,0,True,0,./games/ESPORTSTMNT04_2687063_cleaned.json
TH,11167,1573,0,2,4,1,2.4285714285714284,32.678016666666664,0,903097,1831200,1936276,4087.0,True,1,./games/ESPORTSTMNT04_2688165_cleaned.json
BDS,-11167,-1573,0,0,0,1,0.4117647058823529,32.678016666666664,1,1034875,1849757,,0,False,0,./games/ESPORTSTMNT04_2688165_cleaned.json
G2,16266,4508,0,1,3,1,2.3333333333333335,28.42125,0,678989,1589613,1626243,4247.0,True,1,./games/ESPORTSTMNT04_2687518_cleaned.json
XL,-16266,-4508,0,0,1,1,0.42857142857142855,28.42125,0,1003379,,,0,False,0,./games/ESPORTSTMNT04_2687518_cleaned.json
