team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
WE,1202,-1160,0,1,2,2,1.0,36.38361666666667,0,730723,1955646,2163797,2053.0,False,1,./games/LPL_A_331903_cleaned.json
IG,-1202,1160,0,1,4,0,1.0,36.38361666666667,0,784574,1670871,1526862,2448.0,True,0,./games/LPL_A_331903_cleaned.json
NIP,7598,-144,0,1,2,1,2.75,28.672316666666667,0,1227703,1671791,1680693,6355.0,True,1,./games/LPL_A_343295_cleaned.json
RNG,-7598,144,0,0,2,1,0.36363636363636365,28.672316666666667,0,919513,,,0,False,0,./games/LPL_A_343295_cleaned.json
JDG,8225,-1020,1,2,5,1,1.6666666666666667,34.91036666666667,0,979786,1848708,2068726,736.5,True,1,./games/LPL_A_343910_cleaned.json
LNG,-8225,1020,0,0,1,1,0.6,34.91036666666667,0,777410,,,0,False,0,./games/LPL_A_343910_cleaned.json
WE,-877,-2558,0,1,2,0,1.2222222222222223,34.5958,0,1050207,1877509,2051240,434.0,False,1,./games/LPL_A_342193_cleaned.json
EDG,877,2558,0,1,3,2,0.8181818181818182,34.5958,0,905838,1431436,1625661,936.0,True,0,./games/LPL_A_342193_cleaned.json
NIP,13026,4051,0,1,2,2,13.0,23.65805,0,825793,1366392,1363960,0,True,1,./games/LPL_A_330810_cleaned.json
AL,-13026,-4051,0,0,1,0,0.07692307692307693,23.65805,0,1104775,,,0,False,0,./games/LPL_A_330810_cleaned.json
OMG,7022,502,0,1,2,0,1.7272727272727273,30.0887,0,1393949,1684057,1692816,-353.0,True,1,./games/LPL_B_326972_cleaned.json
UP,-7022,-502,0,0,2,2,0.5789473684210527,30.0887,0,884751,,,0,False,0,./games/LPL_B_326972_cleaned.json
TES,11675,-957,0,2,4,0,1.5625,32.96715,0,953775,1745174,1759317,2961.0,True,1,./games/LPL_B_329438_cleaned.json
UP,-11675,957,0,0,1,2,0.64,32.96715,0,1015788,1485352,,0,False,0,./games/LPL_B_329438_cleaned.json
WBG,5158,1447,0,1,2,2,1.8125,36.82711666666667,0,993365,2124870,2062500,-2615.0,True,1,./games/LPL_B_330033_cleaned.json
EDG,-5158,-1447,0,1,4,0,0.5517241379310345,36.82711666666667,0,900364,1728005,1939674,-1293.0,False,0,./games/LPL_B_330033_cleaned.json
OMG,12627,2704,0,1,2,2,6.0,23.66675,0,826992,1301401,1369947,3432.0,False,1,./games/LPL_A_343342_cleaned.json
EDG,-12627,-2704,0,0,1,0,0.16666666666666666,23.66675,0,1082150,,,0,True,0,./games/LPL_A_343342_cleaned.json
LNG,9970,854,0,1,3,0,4.0,31.87205,0,928544,1786450,1661322,2624.0,True,1,./games/LPL_A_334322_cleaned.json
EDG,-9970,-854,0,0,1,2,0.25,31.87205,0,1024081,,,0,False,0,./games/LPL_A_334322_cleaned.json
BLG,3246,-1738,0,1,3,0,1.12,41.28168333333333,0,950822,2044155,2454386,1843.0,False,1,./games/LPL_A_343544_cleaned.json
TES,-3246,1738,0,1,2,2,0.8928571428571429,41.28168333333333,0,1052528,,,355.0,True,0,./games/LPL_A_343544_cleaned.json
JDG,14049,2498,0,1,2,1,3.5,26.79446666666667,0,916673,1481257,1567847,5336.0,False,1,./games/LPL_A_342610_cleaned.json
BLG,-14049,-2498,0,0,2,1,0.2857142857142857,26.79446666666667,1,1151833,1425053,,0,True,0,./games/LPL_A_342610_cleaned.json
WBG,10526,3200,0,1,4,1,2.5,27.619016666666667,0,797857,1478343,1613174,-146.0,True,1,./games/LPL_B_327545_cleaned.json
NIP,-10526,-3200,0,0,0,1,0.4,27.619016666666667,1,857604,1284107,,0,False,0,./games/LPL_B_327545_cleaned.json
BLG,13958,3025,0,1,3,2,2.1818181818181817,30.691883333333333,0,672428,1652649,1656785,204.0,True,1,./games/LPL_A_343543_cleaned.json
TES,-13958,-3025,0,0,1,0,0.4583333333333333,30.691883333333333,0,1016991,,,0,False,0,./games/LPL_A_343543_cleaned.json
JDG,10863,151,0,2,2,2,1.75,31.101233333333333,0,1013051,1479810,1251860,3791.0,False,1,./games/LPL_A_331304_cleaned.json
LNG,-10863,-151,0,0,3,0,0.5714285714285714,31.101233333333333,0,896483,,,0,True,0,./games/LPL_A_331304_cleaned.json
JDG,4485,3991,0,0,3,1,1.6666666666666667,35.70223333333333,1,596861,1605626,1710617,0,True,1,./games/LPL_A_330581_cleaned.json
OMG,-4485,-3991,0,2,2,1,0.6,35.70223333333333,0,1027017,1985201,1992545,-808.5,False,0,./games/LPL_A_330581_cleaned.json
JDG,10972,632,0,1,3,2,1.8888888888888888,29.014516666666665,0,870259,1698721,1732774,0,False,1,./games/LPL_B_329904_cleaned.json
TT,-10972,-632,0,0,1,0,0.5294117647058824,29.014516666666665,0,854089,,,0,True,0,./games/LPL_B_329904_cleaned.json
LNG,8039,899,0,1,1,2,1.6,30.063816666666668,0,855211,1595541,1773748,2108.0,False,1,./games/LPL_A_328881_cleaned.json
TES,-8039,-899,0,0,3,0,0.625,30.063816666666668,0,892705,,,0,True,0,./games/LPL_A_328881_cleaned.json
RA,9335,2323,0,2,3,2,1.6923076923076923,36.126416666666664,0,918119,2039973,2111422,276.0,True,1,./games/LPL_A_335283_cleaned.json
WBG,-9335,-2323,0,0,2,0,0.5909090909090909,36.126416666666664,1,1247146,,,0,False,0,./games/LPL_A_335283_cleaned.json
TES,11097,1500,0,2,4,1,3.0,30.332116666666668,0,922072,1379053,1767780,1219.0,True,1,./games/LPL_A_334185_cleaned.json
LGD,-11097,-1500,0,0,1,1,0.3333333333333333,30.332116666666668,0,1153898,,,0,False,0,./games/LPL_A_334185_cleaned.json
NIP,13185,4082,0,1,2,2,4.666666666666667,23.313866666666666,0,835446,1323336,1360409,0,False,1,./games/LPL_A_330135_cleaned.json
IG,-13185,-4082,0,0,1,0,0.21428571428571427,23.313866666666666,0,,,,0,True,0,./games/LPL_A_330135_cleaned.json
OMG,2142,1707,0,1,1,1,0.9285714285714286,30.9582,0,903542,1816057,1829764,0,True,1,./games/LPL_A_331894_cleaned.json
RNG,-2142,-1707,0,0,3,1,1.0,30.9582,1,865677,,,0,False,0,./games/LPL_A_331894_cleaned.json
WE,12980,2563,0,1,4,2,8.5,26.38993333333333,0,959208,1436278,1546439,4589.0,True,1,./games/LPL_B_329111_cleaned.json
RA,-12980,-2563,0,0,0,0,0.11764705882352941,26.38993333333333,0,1142311,1170747,,0,False,0,./games/LPL_B_329111_cleaned.json
BLG,10487,113,0,1,4,1,3.2,29.6076,0,922805,1606650,1618155,3730.0,True,1,./games/LPL_A_335146_cleaned.json
TT,-10487,-113,0,0,1,1,0.3125,29.6076,0,900465,,,0,False,0,./games/LPL_A_335146_cleaned.json
NIP,8330,439,0,1,3,2,1.8888888888888888,30.56811666666667,0,1002725,1727613,1573667,2576.0,True,1,./games/LPL_B_328443_cleaned.json
RA,-8330,-439,0,0,1,0,0.5294117647058824,30.56811666666667,0,1044564,,,0,False,0,./games/LPL_B_328443_cleaned.json
BLG,12193,804,0,1,4,2,1.8333333333333333,30.498183333333333,0,819086,1607546,1793453,1872.0,True,1,./games/LPL_B_327475_cleaned.json
LGD,-12193,-804,0,0,1,0,0.5454545454545454,30.498183333333333,0,1211931,,,0,False,0,./games/LPL_B_327475_cleaned.json
UP,6182,3248,0,1,4,2,2.625,34.5243,0,938424,1731041,1854267,1531.0,True,1,./games/LPL_B_327420_cleaned.json
EDG,-6182,-3248,0,2,1,0,0.38095238095238093,34.5243,0,826598,1661692,,-120.0,False,0,./games/LPL_B_327420_cleaned.json
EDG,8948,660,0,1,2,2,2.0,26.709633333333333,0,846918,1509555,1554735,0,True,1,./games/LPL_A_343357_cleaned.json
OMG,-8948,-660,0,0,2,0,0.5,26.709633333333333,0,899719,1509120,,0,False,0,./games/LPL_A_343357_cleaned.json
WE,8341,-996,0,1,3,1,2.75,35.686616666666666,1,1108011,1916618,2075959,1864.0,False,1,./games/LPL_A_329998_cleaned.json
AL,-8341,996,0,1,2,1,0.36363636363636365,35.686616666666666,0,1225142,,,-1169.0,True,0,./games/LPL_A_329998_cleaned.json
AL,10371,2202,0,2,2,2,1.8888888888888888,31.47361666666667,0,1038296,1698084,1713926,-169.0,True,1,./games/LPL_A_334119_cleaned.json
JDG,-10371,-2202,0,0,3,0,0.5294117647058824,31.47361666666667,0,1162973,,,0,False,0,./games/LPL_A_334119_cleaned.json
TES,13430,1142,0,1,3,0,3.8333333333333335,27.737166666666667,0,895235,1421511,1504187,2945.0,False,1,./games/LPL_B_329449_cleaned.json
UP,-13430,-1142,0,0,1,2,0.2608695652173913,27.737166666666667,0,984408,,,0,True,0,./games/LPL_B_329449_cleaned.json
EDG,9844,1523,0,2,2,0,1.5555555555555556,32.88353333333333,1,865687,1668505,1937022,-947.0,True,1,./games/LPL_A_335596_cleaned.json
AL,-9844,-1523,0,0,3,2,0.6428571428571429,32.88353333333333,0,1026431,,,0,False,0,./games/LPL_A_335596_cleaned.json
TT,4478,1850,0,0,3,2,2.2857142857142856,30.4211,0,856990,1794046,1799609,0,True,1,./games/LPL_B_329120_cleaned.json
IG,-4478,-1850,0,1,1,0,0.4375,30.4211,0,861587,1556783,,710.0,False,0,./games/LPL_B_329120_cleaned.json
JDG,5703,-1189,0,1,4,0,1.8421052631578947,38.156166666666664,2,923865,1888000,2265770,-84.0,False,1,./games/ESPORTSTMNT04_2676026_cleaned.json
BLG,-5703,1189,0,2,1,2,0.5428571428571428,38.156166666666664,0,908454,1449097,,2440.0,True,0,./games/ESPORTSTMNT04_2676026_cleaned.json
LNG,17233,3837,0,1,2,2,3.5,28.63035,0,917100,1631962,1688998,5272.0,True,1,./games/LPL_B_328881_cleaned.json
NIP,-17233,-3837,0,0,1,0,0.2857142857142857,28.63035,0,,,,0,False,0,./games/LPL_B_328881_cleaned.json
BLG,12978,-691,0,1,2,0,1.8571428571428572,30.362766666666666,0,1064446,1553276,1708848,4018.0,True,1,./games/LPL_B_328304_cleaned.json
NIP,-12978,691,0,0,2,2,0.5384615384615384,30.362766666666666,0,626222,,,0,False,0,./games/LPL_B_328304_cleaned.json
BLG,11259,2323,0,1,2,1,1.8,26.54446666666667,0,711497,1541801,1561041,0,True,1,./games/LPL_B_326667_cleaned.json
FPX,-11259,-2323,0,0,1,1,0.5555555555555556,26.54446666666667,0,948104,,,0,False,0,./games/LPL_B_326667_cleaned.json
BLG,11417,1307,0,2,4,1,2.0,33.98955,0,1003986,1721013,2023101,945.0,False,1,./games/LPL_A_331257_cleaned.json
RA,-11417,-1307,0,0,1,1,0.5,33.98955,1,1072417,1189191,,0,True,0,./games/LPL_A_331257_cleaned.json
WE,10903,29,0,1,2,1,5.0,27.7913,0,956847,1578543,1613087,4470.0,False,1,./games/LPL_A_331456_cleaned.json
UP,-10903,-29,0,0,2,1,0.2,27.7913,0,918768,,,0,True,0,./games/LPL_A_331456_cleaned.json
TES,12565,2994,0,1,3,1,4.0,26.003966666666667,0,865043,1386990,1511602,2131.0,False,1,./games/LPL_A_335055_cleaned.json
FPX,-12565,-2994,0,0,0,1,0.25,26.003966666666667,0,,,,0,True,0,./games/LPL_A_335055_cleaned.json
WE,3966,-4258,0,1,4,0,1.7272727272727273,37.45745,0,1169725,2079311,2218886,1960.0,True,1,./games/LPL_B_326635_cleaned.json
EDG,-3966,4258,0,0,2,2,0.5789473684210527,37.45745,0,772335,1357237,1749065,0,False,0,./games/LPL_B_326635_cleaned.json
WBG,11841,1832,0,1,2,2,1.2307692307692308,28.119766666666667,0,764757,1615457,1654423,0,False,1,./games/LPL_A_330750_cleaned.json
LNG,-11841,-1832,0,0,2,0,0.8125,28.119766666666667,0,,,,0,True,0,./games/LPL_A_330750_cleaned.json
LNG,3463,1293,0,0,3,0,1.5454545454545454,31.850716666666667,0,897952,1718687,1731850,0,True,1,./games/LPL_B_329050_cleaned.json
AL,-3463,-1293,0,1,1,2,0.6470588235294118,31.850716666666667,0,1149249,1749996,,-2130.0,False,0,./games/LPL_B_329050_cleaned.json
IG,6574,-1448,0,2,3,0,2.0,31.613133333333334,0,1345231,1865757,1874490,2960.0,False,1,./games/LPL_B_329850_cleaned.json
UP,-6574,1448,0,0,2,2,0.5,31.613133333333334,0,891906,1485989,,0,True,0,./games/LPL_B_329850_cleaned.json
IG,15947,574,0,2,4,1,8.333333333333334,29.4332,0,836470,1608569,1737204,4006.0,True,1,./games/LPL_A_337043_cleaned.json
LNG,-15947,-574,0,0,0,1,0.12,29.4332,0,818554,,,0,False,0,./games/LPL_A_337043_cleaned.json
JDG,12470,3336,0,1,3,1,3.0,26.106583333333333,0,547712,1498511,1545837,1924.0,True,1,./games/LPL_A_330956_cleaned.json
EDG,-12470,-3336,0,0,1,1,0.3333333333333333,26.106583333333333,0,1359468,,,0,False,0,./games/LPL_A_330956_cleaned.json
LNG,16324,1138,0,2,3,1,2.875,30.526466666666668,0,905856,1448778,1781033,4900.0,False,1,./games/LPL_B_329802_cleaned.json
NIP,-16324,-1138,0,0,1,1,0.34782608695652173,30.526466666666668,0,902420,,,0,True,0,./games/LPL_B_329802_cleaned.json
AL,8929,621,0,1,4,0,2.0,34.68835,0,1073268,1831269,1883041,0,True,1,./games/LPL_A_328573_cleaned.json
UP,-8929,-621,0,1,1,2,0.5,34.68835,1,1096338,,,-3909.0,False,0,./games/LPL_A_328573_cleaned.json
EDG,11601,4105,0,1,3,2,1.7142857142857142,34.08261666666667,0,903131,1515735,1983137,0,True,1,./games/LPL_A_335584_cleaned.json
AL,-11601,-4105,0,1,2,0,0.5833333333333334,34.08261666666667,0,1498237,,,-2515.0,False,0,./games/LPL_A_335584_cleaned.json
IG,11397,-1256,0,1,4,2,1.5833333333333333,30.95335,0,892920,1762783,1836506,3854.0,False,1,./games/LPL_A_336080_cleaned.json
LNG,-11397,1256,0,0,1,0,0.631578947368421,30.95335,0,887793,,,0,True,0,./games/LPL_A_336080_cleaned.json
BLG,8379,1096,0,0,4,2,1.6,30.6732,1,777419,1638658,1630320,0,True,1,./games/LPL_B_323170_cleaned.json
AL,-8379,-1096,0,1,0,0,0.625,30.6732,0,1015801,,,-3645.0,False,0,./games/LPL_B_323170_cleaned.json
LNG,10519,254,0,2,2,2,1.8461538461538463,30.9577,0,894757,1802071,1843054,-2590.0,False,1,./games/LPL_A_342673_cleaned.json
BLG,-10519,-254,0,0,2,0,0.5416666666666666,30.9577,0,888605,,,0,True,0,./games/LPL_A_342673_cleaned.json
LNG,8452,2601,0,1,2,2,2.1666666666666665,31.619016666666667,0,765608,1807362,1866461,1514.0,True,1,./games/LPL_A_343575_cleaned.json
JDG,-8452,-2601,0,0,2,0,0.46153846153846156,31.619016666666667,0,1626140,1727059,,0,False,0,./games/LPL_A_343575_cleaned.json
EDG,9877,2314,0,1,3,0,2.375,30.320016666666668,0,757508,1483722,1792709,3323.0,True,1,./games/LPL_A_343450_cleaned.json
TES,-9877,-2314,0,0,1,2,0.42105263157894735,30.320016666666668,0,891335,,,0,False,0,./games/LPL_A_343450_cleaned.json
LNG,7102,1895,0,1,1,1,1.5555555555555556,29.109666666666666,0,984685,1535320,1724671,1520.0,True,1,./games/LPL_A_342674_cleaned.json
BLG,-7102,-1895,0,0,2,1,0.6428571428571429,29.109666666666666,0,894312,,,0,False,0,./games/LPL_A_342674_cleaned.json
LNG,14213,-248,1,2,1,2,2.857142857142857,36.18658333333333,2,623328,1997124,2117490,1423.5,False,1,./games/LPL_A_334314_cleaned.json
EDG,-14213,248,0,0,4,0,0.35,36.18658333333333,1,848186,1946991,,0,True,0,./games/LPL_A_334314_cleaned.json
FPX,5175,4013,0,0,4,0,1.7692307692307692,32.27066666666666,0,889188,1888050,1897842,0,True,1,./games/LPL_B_328608_cleaned.json
NIP,-5175,-4013,0,2,0,2,0.5652173913043478,32.27066666666666,0,1037142,,,-77.0,False,0,./games/LPL_B_328608_cleaned.json
RNG,8487,1102,0,1,3,2,1.2727272727272727,28.626783333333332,0,885600,1587345,1697518,1832.0,True,1,./games/LPL_B_330027_cleaned.json
LGD,-8487,-1102,0,0,1,0,0.7857142857142857,28.626783333333332,0,1191926,,,0,False,0,./games/LPL_B_330027_cleaned.json
WBG,8300,-2278,0,1,1,1,1.8888888888888888,32.03905,0,856630,1881524,1899973,3333.0,False,1,./games/LPL_A_335285_cleaned.json
RA,-8300,2278,0,0,3,1,0.47058823529411764,32.03905,0,1058131,,,0,True,0,./games/LPL_A_335285_cleaned.json
LNG,5269,-123,1,1,5,1,2.111111111111111,38.0536,0,1649694,2077446,2083077,4324.0,True,1,./games/LPL_A_342449_cleaned.json
WBG,-5269,123,0,1,1,1,0.47368421052631576,38.0536,0,1020110,1667747,1037924,979.0,False,0,./games/LPL_A_342449_cleaned.json
JDG,11392,1214,0,2,3,0,1.5294117647058822,36.64711666666667,1,1261330,1717696,1942856,1227.5,False,1,./games/LPL_B_322324_cleaned.json
RNG,-11392,-1214,0,0,3,2,0.6538461538461539,36.64711666666667,0,936023,,,0,True,0,./games/LPL_B_322324_cleaned.json
JDG,13252,768,0,1,3,1,2.6666666666666665,30.12185,0,985812,1706225,1801630,2935.0,False,1,./games/LPL_A_330735_cleaned.json
LGD,-13252,-768,0,0,1,1,0.375,30.12185,0,947926,,,0,True,0,./games/LPL_A_330735_cleaned.json
WBG,14120,2036,0,1,4,1,20,25.4415,0,927751,1457083,1468319,2346.0,True,1,./games/LPL_A_335030_cleaned.json
LGD,-14120,-2036,0,0,0,1,0.0,25.4415,0,1037954,,,0,False,0,./games/LPL_A_335030_cleaned.json
JDG,8923,118,0,1,2,0,1.4166666666666667,29.13845,0,809960,1380766,1503215,-180.0,False,1,./games/LPL_B_328399_cleaned.json
IG,-8923,-118,0,0,2,2,0.7058823529411765,29.13845,0,789609,809127,,0,True,0,./games/LPL_B_328399_cleaned.json
RNG,9472,2955,0,1,3,2,4.0,27.3167,0,805060,1576155,1585351,0,True,1,./games/LPL_A_335713_cleaned.json
EDG,-9472,-2955,0,0,1,0,0.25,27.3167,0,1130606,1587316,,0,False,0,./games/LPL_A_335713_cleaned.json
OMG,4992,-3235,0,2,2,0,1.1538461538461537,32.9169,0,1216018,1632808,1939089,2783.0,False,1,./games/LPL_A_343351_cleaned.json
EDG,-4992,3235,0,0,3,2,0.8666666666666667,32.9169,1,796421,1213484,,0,True,0,./games/LPL_A_343351_cleaned.json
JDG,9028,3219,0,1,2,1,11.0,22.53785,1,883277,1294672,1308676,0,True,1,./games/ESPORTSTMNT04_2677232_cleaned.json
BLG,-9028,-3219,0,0,1,1,0.09090909090909091,22.53785,0,1143455,,,0,False,0,./games/ESPORTSTMNT04_2677232_cleaned.json
TES,6570,3230,0,0,2,2,1.9090909090909092,35.915933333333335,0,755502,1498794,1840426,0,True,1,./games/LPL_A_342409_cleaned.json
EDG,-6570,-3230,0,1,2,0,0.5238095238095238,35.915933333333335,0,1757576,2018755,,1576.0,False,0,./games/LPL_A_342409_cleaned.json
RNG,5472,1035,0,0,2,1,1.0909090909090908,27.948866666666667,0,687897,1255935,1655128,0,False,1,./games/LPL_B_330032_cleaned.json
LGD,-5472,-1035,0,1,2,1,0.8333333333333334,27.948866666666667,0,1026524,,,-836.0,True,0,./games/LPL_B_330032_cleaned.json
LNG,5592,650,0,1,4,2,1.6666666666666667,34.50686666666667,0,1020021,1091337,1985525,0,True,1,./games/LPL_A_342581_cleaned.json
TES,-5592,-650,0,1,1,0,0.6,34.50686666666667,2,1105118,2003266,,-1252.0,False,0,./games/LPL_A_342581_cleaned.json
RNG,9216,2484,0,1,3,1,2.1666666666666665,25.053983333333335,0,797770,1367077,1389214,2375.0,True,1,./games/LPL_A_330592_cleaned.json
IG,-9216,-2484,0,0,1,1,0.46153846153846156,25.053983333333335,0,1014508,,,0,False,0,./games/LPL_A_330592_cleaned.json
AL,6353,-666,0,1,4,0,1.8333333333333333,32.5144,0,1062129,1715728,1927742,1782.0,False,1,./games/LPL_B_322183_cleaned.json
BLG,-6353,666,0,0,0,2,0.5454545454545454,32.5144,0,1020990,,,0,True,0,./games/LPL_B_322183_cleaned.json
BLG,11514,5304,0,0,3,1,3.4,27.698833333333333,0,837017,1223502,1642390,0,True,1,./games/LPL_A_330844_cleaned.json
UP,-11514,-5304,0,0,0,1,0.29411764705882354,27.698833333333333,0,1372060,,,0,False,0,./games/LPL_A_330844_cleaned.json
WBG,8150,-467,0,1,2,1,1.4444444444444444,27.699733333333334,0,910901,1445335,1598510,2105.0,False,1,./games/LPL_B_327317_cleaned.json
FPX,-8150,467,0,0,1,1,0.6923076923076923,27.699733333333334,0,969556,1096764,,0,True,0,./games/LPL_B_327317_cleaned.json
RNG,13022,1314,0,1,2,1,4.5,27.3138,0,1140264,1483894,1628981,4739.0,True,1,./games/LPL_A_334389_cleaned.json
TES,-13022,-1314,0,0,1,1,0.2222222222222222,27.3138,0,1129590,,,0,False,0,./games/LPL_A_334389_cleaned.json
BLG,10674,1650,0,1,3,2,4.333333333333333,23.8549,0,847910,1242721,1408308,0,False,1,./games/LPL_A_334984_cleaned.json
WBG,-10674,-1650,0,0,0,0,0.23076923076923078,23.8549,0,943112,,,0,True,0,./games/LPL_A_334984_cleaned.json
EDG,10929,6038,0,1,3,2,7.5,24.164366666666666,0,651422,1368882,1409258,1295.0,True,1,./games/LPL_A_337045_cleaned.json
RA,-10929,-6038,0,0,0,0,0.13333333333333333,24.164366666666666,0,861786,1251107,,0,False,0,./games/LPL_A_337045_cleaned.json
RNG,5933,283,0,0,3,1,2.2857142857142856,29.08031666666667,0,1129756,1399362,1721910,0,False,1,./games/LPL_A_337010_cleaned.json
UP,-5933,-283,0,1,1,1,0.4375,29.08031666666667,0,1023416,,,-2212.0,True,0,./games/LPL_A_337010_cleaned.json
TES,13823,4203,0,1,4,2,3.0,34.20348333333333,0,795496,2006157,2028112,0,True,1,./games/LPL_A_331179_cleaned.json
EDG,-13823,-4203,0,0,1,0,0.3333333333333333,34.20348333333333,0,1392327,1684987,,0,False,0,./games/LPL_A_331179_cleaned.json
TES,9592,1485,0,1,3,2,2.5555555555555554,23.698483333333332,0,846011,1354319,1389423,0,False,1,./games/LPL_A_342495_cleaned.json
BLG,-9592,-1485,0,0,0,0,0.391304347826087,23.698483333333332,0,759452,,,0,True,0,./games/LPL_A_342495_cleaned.json
RNG,15574,2495,0,1,3,0,4.2,28.491966666666666,1,978635,1533482,1559727,2935.0,True,1,./games/LPL_A_337017_cleaned.json
UP,-15574,-2495,0,0,0,2,0.23809523809523808,28.491966666666666,1,,,,0,False,0,./games/LPL_A_337017_cleaned.json
RNG,11908,3131,0,1,1,1,2.8333333333333335,26.528283333333334,0,740540,1536234,1547393,0,True,1,./games/LPL_A_331598_cleaned.json
IG,-11908,-3131,0,0,3,1,0.3333333333333333,26.528283333333334,0,,,,0,False,0,./games/LPL_A_331598_cleaned.json
EDG,7454,-708,0,1,3,1,2.1666666666666665,33.34185,0,888540,1934390,1961741,0,True,1,./games/LPL_A_335046_cleaned.json
IG,-7454,708,0,0,1,1,0.46153846153846156,33.34185,0,1206502,,,0,False,0,./games/LPL_A_335046_cleaned.json
LNG,4052,495,0,1,2,0,3.2,31.966933333333333,0,1156883,1891218,1851821,0,True,1,./games/LPL_A_342675_cleaned.json
BLG,-4052,-495,0,1,2,2,0.3125,31.966933333333333,0,893000,1819281,1835779,-269.0,False,0,./games/LPL_A_342675_cleaned.json
UP,9472,4539,0,1,2,1,2.25,27.611583333333332,0,766281,1558444,1616976,0,True,1,./games/LPL_B_328892_cleaned.json
IG,-9472,-4539,0,0,2,1,0.4444444444444444,27.611583333333332,0,976669,1207419,,0,False,0,./games/LPL_B_328892_cleaned.json
TT,13247,1619,0,1,4,0,7.0,27.472533333333335,0,899495,1485008,1559914,2739.0,True,1,./games/LPL_B_329133_cleaned.json
IG,-13247,-1619,0,0,0,2,0.14285714285714285,27.472533333333335,0,1225987,,,0,False,0,./games/LPL_B_329133_cleaned.json
OMG,11236,2501,0,1,4,2,1.7777777777777777,29.40195,0,779774,1671661,1660704,4203.0,True,1,./games/LPL_B_322300_cleaned.json
NIP,-11236,-2501,0,0,0,0,0.5625,29.40195,0,917238,,,0,False,0,./games/LPL_B_322300_cleaned.json
WBG,13154,1974,0,1,2,1,3.75,25.71975,0,963934,1402809,1434714,6512.0,False,1,./games/LPL_B_328235_cleaned.json
UP,-13154,-1974,0,0,1,1,0.26666666666666666,25.71975,0,1042042,,,0,True,0,./games/LPL_B_328235_cleaned.json
UP,8677,97,0,1,1,2,3.3333333333333335,27.302333333333333,0,1024110,1582387,1608082,0,True,1,./games/LPL_A_329549_cleaned.json
AL,-8677,-97,0,0,3,0,0.3,27.302333333333333,0,858148,,,0,False,0,./games/LPL_A_329549_cleaned.json
JDG,11683,1113,0,2,2,1,8.0,29.414566666666666,0,954478,1560970,1732368,992.0,True,1,./games/LPL_A_335841_cleaned.json
TES,-11683,-1113,0,0,2,1,0.125,29.414566666666666,1,1531025,1558800,,0,False,0,./games/LPL_A_335841_cleaned.json
TES,7642,2898,0,1,2,1,2.2,23.182183333333334,0,892443,1292199,1334423,0,True,1,./games/LPL_A_342874_cleaned.json
WBG,-7642,-2898,0,0,0,1,0.45454545454545453,23.182183333333334,1,1107918,1320832,,0,False,0,./games/LPL_A_342874_cleaned.json
LNG,11971,1118,0,1,0,2,2.111111111111111,24.580416666666668,0,934832,1395809,1407518,0,True,1,./games/LPL_A_334118_cleaned.json
RA,-11971,-1118,0,0,1,0,0.47368421052631576,24.580416666666668,0,1058858,,,0,False,0,./games/LPL_A_334118_cleaned.json
TES,11090,484,0,1,3,0,5.0,29.316183333333335,0,905541,1621944,1687542,3175.0,True,1,./games/LPL_A_330832_cleaned.json
TT,-11090,-484,0,0,1,2,0.2,29.316183333333335,0,935551,1121731,,0,False,0,./games/LPL_A_330832_cleaned.json
UP,8214,3065,0,1,4,0,1.7333333333333334,32.91713333333333,1,1110851,1606910,1950844,2951.0,True,1,./games/LPL_B_329720_cleaned.json
LGD,-8214,-3065,0,1,0,2,0.5769230769230769,32.91713333333333,0,1185639,1719927,1726933,-2534.0,False,0,./games/LPL_B_329720_cleaned.json
EDG,3837,-4040,0,1,1,0,1.5384615384615385,23.467533333333332,0,899565,1376241,1383786,0,False,1,./games/LPL_A_343995_cleaned.json
WBG,-3837,4040,0,0,2,2,0.65,23.467533333333332,0,801947,1070545,1083363,0,True,0,./games/LPL_A_343995_cleaned.json
EDG,5611,154,0,1,0,2,1.1538461538461537,34.33591666666667,0,927704,1956505,2036398,0,True,1,./games/LPL_B_329173_cleaned.json
LGD,-5611,-154,0,0,4,0,0.8666666666666667,34.33591666666667,0,892999,,,0,False,0,./games/LPL_B_329173_cleaned.json
WE,966,-1614,0,0,3,0,5.0,32.530766666666665,1,889045,1921696,1927840,0,False,1,./games/LPL_B_327216_cleaned.json
TES,-966,1614,0,1,1,2,0.2,32.530766666666665,0,1133877,1883697,,-871.0,True,0,./games/LPL_B_327216_cleaned.json
WBG,12608,4832,0,0,1,2,17.0,21.491983333333334,0,675897,1109375,1217089,0,True,1,./games/LPL_B_328227_cleaned.json
UP,-12608,-4832,0,0,1,0,0.058823529411764705,21.491983333333334,1,944911,,,0,False,0,./games/LPL_B_328227_cleaned.json
AL,12318,645,0,2,3,1,3.4,34.54435,1,1032980,1670283,1899806,1230.0,True,1,./games/LPL_A_334958_cleaned.json
FPX,-12318,-645,0,0,2,1,0.29411764705882354,34.54435,0,851210,,,0,False,0,./games/LPL_A_334958_cleaned.json
TES,11731,3993,0,1,4,2,5.0,26.167333333333332,0,617696,1502227,1541080,1787.0,True,1,./games/LPL_A_333018_cleaned.json
